country,country_code,date,download_kbps,upload_kbps,total_tests,distance_miles
United States,US,6/16/2012,12681.5,3384.8,9044663,60.468
United States,US,6/17/2012,12674.3,3381.57,9009376,60.3524
United States,US,6/18/2012,12711.2,3407.62,9065639,60.3243
United States,US,6/19/2012,12783.2,3436.78,9146930,60.3186
United States,US,6/20/2012,12841.9,3452.27,9170194,60.2664
United States,US,6/21/2012,12897.4,3467.67,9180899,60.2069
United States,US,6/22/2012,12951.5,3482.74,9188651,60.1378
United States,US,6/23/2012,12992.9,3486.95,9174502,59.9987
United States,US,6/24/2012,13013.7,3487.72,9154340,59.8813
United States,US,6/25/2012,13057.9,3509.04,9219912,59.8573
United States,US,6/26/2012,13115.4,3533.32,9323136,59.815
United States,US,6/27/2012,13176.4,3556.85,9395225,59.8128
United States,US,6/28/2012,13231.7,3571.43,9406186,59.7675
United States,US,6/29/2012,13280.6,3580.42,9406074,59.617
United States,US,6/30/2012,13322.5,3581.68,9350913,59.5236
United States,US,7/1/2012,13339.8,3578.67,9312036,59.4461
United States,US,7/2/2012,13387.4,3597.53,9338935,59.5695
United States,US,7/3/2012,13442.4,3615.91,9381100,59.602
United States,US,7/4/2012,13472.1,3614.28,9311106,59.54
United States,US,7/5/2012,13515.2,3617.51,9307911,59.5284
United States,US,7/6/2012,13555.1,3622.8,9312925,59.4513
United States,US,7/7/2012,13589,3622.34,9301082,59.3618
United States,US,7/8/2012,13607.9,3619.48,9182006,59.2618
United States,US,7/9/2012,13634.7,3631.44,9246513,59.2792
United States,US,7/10/2012,13683.4,3649.59,9335166,59.3148
United States,US,7/11/2012,13728.1,3657.74,9368305,59.288
United States,US,7/12/2012,13771.4,3663.56,9386605,59.2476
United States,US,7/13/2012,13824.7,3668.45,9388076,59.247
United States,US,7/14/2012,13872.5,3668.23,9368615,59.1882
United States,US,7/15/2012,13905.2,3665.95,9363101,59.1472
United States,US,7/16/2012,13941.8,3678.23,9435455,59.2102
United States,US,7/17/2012,13986.3,3690.24,9525960,59.3176
United States,US,7/18/2012,14007.8,3687.24,9550148,59.3659
United States,US,7/19/2012,14011.5,3683.23,9548235,59.4093
United States,US,7/20/2012,14018.9,3680.81,9535118,59.4504
United States,US,7/21/2012,14032.4,3670.96,9514035,59.4807
United States,US,7/22/2012,14020.4,3656.2,9485083,59.4987
United States,US,7/23/2012,14023.8,3660.19,9534078,59.6704
United States,US,7/24/2012,14053,3671.69,9607096,59.8103
United States,US,7/25/2012,14074.3,3676.01,9630586,59.8921
United States,US,7/26/2012,14102.8,3680.5,9560172,60.1362
United States,US,7/27/2012,14130.3,3683.31,9540200,60.1944
United States,US,7/28/2012,14153.1,3679.05,9524199,60.1716
United States,US,7/29/2012,14151.6,3671.08,9495523,60.1574
United States,US,7/30/2012,14160.2,3680.98,9536312,60.2271
United States,US,7/31/2012,14213.7,3701.89,9624927,60.2786
United States,US,8/1/2012,14260.7,3713.8,9663293,60.1817
United States,US,8/2/2012,14283,3717.88,9699364,60.1778
United States,US,8/3/2012,14329,3733.85,9787937,60.2196
United States,US,8/4/2012,14365.4,3736.48,9785504,60.1296
United States,US,8/5/2012,14378.2,3733.94,9754037,60.0634
United States,US,8/6/2012,14403.2,3746.71,9823747,60.1051
United States,US,8/7/2012,14455.5,3767.66,9896672,60.1199
United States,US,8/8/2012,14505.5,3780.12,9912091,60.1049
United States,US,8/9/2012,14529.5,3783.68,9908185,60.1015
United States,US,8/10/2012,14563.3,3790.24,9894821,60.1119
United States,US,8/11/2012,14593.2,3789.34,9858799,60.055
United States,US,8/12/2012,14590.7,3782.77,9825361,59.9831
United States,US,8/13/2012,14603.3,3794.81,9879041,60.1169
United States,US,8/14/2012,14634.3,3815.16,9959975,60.1366
United States,US,8/15/2012,14664.9,3822.99,9988664,60.1173
United States,US,8/16/2012,14699.7,3830.52,10000782,60.0934
United States,US,8/17/2012,14729.6,3836.4,9991508,60.0722
United States,US,8/18/2012,14754.3,3835.22,9968121,59.9996
United States,US,8/19/2012,14760.4,3831.9,9949702,59.9069
United States,US,8/20/2012,14767.1,3844.96,9996966,59.8761
United States,US,8/21/2012,14810.1,3866.29,10077997,59.8495
United States,US,8/22/2012,14844.4,3878.4,10097301,59.7649
United States,US,8/23/2012,14873,3888.75,10097859,59.6879
United States,US,8/24/2012,14902.6,3896.7,10087417,59.6331
United States,US,8/25/2012,14898.4,3888.85,10140742,59.3888
United States,US,8/26/2012,14883.4,3882.68,10141706,59.284
United States,US,8/27/2012,14881,3892.19,10181326,59.2855
United States,US,8/28/2012,14903.4,3907.96,10247375,59.2784
United States,US,8/29/2012,14925.7,3915.93,10251626,59.2501
United States,US,8/30/2012,14934.7,3919.24,10249903,59.1746
United States,US,8/31/2012,14931.3,3917.2,10207556,59.1135
United States,US,9/1/2012,14931.3,3910.39,10160351,59.0216
United States,US,9/2/2012,14913.7,3902.28,10109111,58.935
United States,US,9/3/2012,14889.7,3900.26,10113145,58.9209
United States,US,9/4/2012,14903.6,3914.29,10163490,58.9152
United States,US,9/5/2012,14923.6,3923.6,10128434,58.8569
United States,US,9/6/2012,14936.7,3931.75,10109241,58.8025
United States,US,9/7/2012,14944.8,3934.6,10086475,58.7497
United States,US,9/8/2012,14962.5,3934.12,10061828,58.6086
United States,US,9/9/2012,14956.6,3930.62,10014007,58.4641
United States,US,9/10/2012,14968,3946.36,10039364,58.4359
United States,US,9/11/2012,14996.5,3964.7,10089355,58.4213
United States,US,9/12/2012,15011.8,3968.89,10070433,58.2616
United States,US,9/13/2012,15028,3971.21,10031024,58.1961
United States,US,9/14/2012,15049.5,3977.82,9990836,58.1329
United States,US,9/15/2012,15053.6,3975.03,9949333,57.9741
United States,US,9/16/2012,15040.8,3968.82,9914684,57.8355
United States,US,9/17/2012,15048.1,3978.53,9954813,57.8268
United States,US,9/18/2012,15074.9,3995.92,10011483,57.816
United States,US,9/19/2012,15086.9,4005.57,10047086,57.7231
United States,US,9/20/2012,15082.4,4010.96,10038861,57.6684
United States,US,9/21/2012,15085.7,4015.32,10032119,57.6129
United States,US,9/22/2012,15079.6,4008.4,10025120,57.4802
United States,US,9/23/2012,15058.3,3998.55,10014574,57.3459
United States,US,9/24/2012,15066.3,4013.93,10048207,57.3393
United States,US,9/25/2012,15098.9,4033.24,10087818,57.4764
United States,US,9/26/2012,15123.2,4045.61,10111430,57.3927
United States,US,9/27/2012,15138.4,4053.6,10110144,57.3285
United States,US,9/28/2012,15152.7,4060.49,10100817,57.2295
United States,US,9/29/2012,15146.9,4056.33,10065640,57.1246
United States,US,9/30/2012,15128.6,4051.15,10045965,57.0405
United States,US,10/1/2012,15141.1,4068.55,10076986,57.0515
United States,US,10/2/2012,15170,4088.09,10133277,57.0575
United States,US,10/3/2012,15212.7,4109.42,10149846,57.0684
United States,US,10/4/2012,15245.5,4116.63,10132521,57.0308
United States,US,10/5/2012,15263.5,4118.58,10111588,57
United States,US,10/6/2012,15265.9,4109.76,10085633,56.9022
United States,US,10/7/2012,15250.1,4101.67,10053265,56.813
United States,US,10/8/2012,15258.2,4112.18,10073516,56.8554
United States,US,10/9/2012,15279.4,4123.37,10120069,56.9061
United States,US,10/10/2012,15287.5,4123.05,10120003,56.9202
United States,US,10/11/2012,15301.8,4124.9,10079065,56.9143
United States,US,10/12/2012,15314.4,4126.93,10054782,56.8991
United States,US,10/13/2012,15315.8,4120.37,10027091,56.8324
United States,US,10/14/2012,15293.8,4108.61,9987694,56.7636
United States,US,10/15/2012,15300.4,4117.09,10008344,56.8307
United States,US,10/16/2012,15323.4,4126.33,10035272,56.9173
United States,US,10/17/2012,15326.1,4126.8,10007158,56.983
United States,US,10/18/2012,15338.8,4126.43,9973001,56.9636
United States,US,10/19/2012,15353.5,4123.36,9903814,56.9611
United States,US,10/20/2012,15364.8,4112.33,9839377,56.8724
United States,US,10/21/2012,15368.8,4111.51,9776121,56.7545
United States,US,10/22/2012,15385,4124.36,9752664,56.8113
United States,US,10/23/2012,15405.2,4134.85,9753957,56.8586
United States,US,10/24/2012,15416.9,4131.9,9722758,56.8533
United States,US,10/25/2012,15416.9,4127.59,9697270,56.6937
United States,US,10/26/2012,15420.4,4119.4,9640813,56.7117
United States,US,10/27/2012,15420.4,4105.65,9584907,56.6364
United States,US,10/28/2012,15398.7,4090.02,9543916,56.5757
United States,US,10/29/2012,15398.1,4101.31,9563485,56.5995
United States,US,10/30/2012,15414.8,4109.94,9586718,56.679
United States,US,10/31/2012,15423.3,4106.69,9542615,56.6891
United States,US,11/1/2012,15427.8,4101.01,9527572,56.6961
United States,US,11/2/2012,15430,4093.78,9516269,56.7113
United States,US,11/3/2012,15410,4077.92,9504906,56.6628
United States,US,11/4/2012,15381.5,4065.1,9486978,56.6032
United States,US,11/5/2012,15374.3,4071.72,9518902,56.6776
United States,US,11/6/2012,15389.8,4081,9522962,56.7446
United States,US,11/7/2012,15385.7,4077.94,9487024,56.7327
United States,US,11/8/2012,15381.7,4074.41,9467675,56.7094
United States,US,11/9/2012,15383.1,4072.28,9444970,56.7535
United States,US,11/10/2012,15373.8,4061.22,9445250,56.6236
United States,US,11/11/2012,15368.9,4052.16,9440910,56.4996
United States,US,11/12/2012,15357.3,4051.59,9484197,56.5063
United States,US,11/13/2012,15370.5,4060.7,9526871,56.5259
United States,US,11/14/2012,15367.6,4059.4,9519082,56.5002
United States,US,11/15/2012,15367.3,4060.89,9518212,56.4771
United States,US,11/16/2012,15375.9,4063.04,9511562,56.3722
United States,US,11/17/2012,15360.7,4051.32,9501948,56.2763
United States,US,11/18/2012,15344.8,4041.42,9482366,56.1845
United States,US,11/19/2012,15338.5,4046.64,9516249,56.2367
United States,US,11/20/2012,15337.2,4041.85,9571983,56.2995
United States,US,11/21/2012,15328,4030.22,9590073,56.2466
United States,US,11/22/2012,15306.3,4015.95,9498681,56.1829
United States,US,11/23/2012,15288,4001,9480821,56.0937
United States,US,11/24/2012,15275,3986.29,9466645,55.9817
United States,US,11/25/2012,15253.5,3976.62,9467888,55.8458
United States,US,11/26/2012,15249,3983.3,9527254,55.873
United States,US,11/27/2012,15269.7,3994.81,9600016,55.91
United States,US,11/28/2012,15282.8,3988.81,9608908,55.9237
United States,US,11/29/2012,15298.1,3989.95,9640911,55.8654
United States,US,11/30/2012,15312.6,3991.82,9700499,55.8671
United States,US,12/1/2012,15317.1,3985.15,9715335,55.7828
United States,US,12/2/2012,15297.7,3975.58,9732751,55.7119
United States,US,12/3/2012,15304.8,3987.5,9759099,55.7925
United States,US,12/4/2012,15329,4001.66,9808305,55.8811
United States,US,12/5/2012,15344.6,4004.15,9821183,56.0235
United States,US,12/6/2012,15364.2,4004.54,9872769,56.0449
United States,US,12/7/2012,15384.9,4006.01,9893677,56.0503
United States,US,12/8/2012,15394.5,4001.04,9900376,55.9894
United States,US,12/9/2012,15388.3,3992.89,9904909,55.8586
United States,US,12/10/2012,15398.4,4002.13,9963013,55.9505
United States,US,12/11/2012,15412.2,4011.9,10017611,56.0503
United States,US,12/12/2012,15432.5,4018.37,10015788,56.0854
United States,US,12/13/2012,15449.1,4022.07,10020956,56.1267
United States,US,12/14/2012,15468,4025.03,10004100,56.1378
United States,US,12/15/2012,15470.5,4017.16,9994570,56.0616
United States,US,12/16/2012,15449.8,4005.5,9985261,56.0037
United States,US,12/17/2012,15450.2,4010.84,10010856,56.1123
United States,US,12/18/2012,15467,4019.89,10055679,56.2158
United States,US,12/19/2012,15480.3,4023.29,10066870,56.2375
United States,US,12/20/2012,15496.7,4025.31,10064895,56.256
United States,US,12/21/2012,15514.8,4027.5,10045983,56.287
United States,US,12/22/2012,15541.8,4024.73,10141713,56.2781
United States,US,12/23/2012,15549.7,4023.11,10129688,56.2896
United States,US,12/24/2012,15557.6,4023,10113642,56.3518
United States,US,12/25/2012,15538.8,4016.15,10065325,56.4338
United States,US,12/26/2012,15511.5,4006.25,10103081,56.469
United States,US,12/27/2012,15488.3,3996.59,10141615,56.5568
United States,US,12/28/2012,15478.2,3990.29,10178460,56.6026
United States,US,12/29/2012,15454.7,3977.55,10174533,56.6105
United States,US,12/30/2012,15420.7,3962.52,10134246,56.586
United States,US,12/31/2012,15407.6,3959.84,10094635,56.6533
United States,US,1/1/2013,15390.2,3954.6,10079803,56.6423
United States,US,1/2/2013,15380.4,3948.9,10127231,56.6342
United States,US,1/3/2013,15373.3,3940.64,10165744,56.6225
United States,US,1/4/2013,15369.6,3936.78,10196793,56.4855
United States,US,1/5/2013,15347.9,3925.82,10223480,56.4157
United States,US,1/6/2013,15320.1,3915.52,10236968,56.3714
United States,US,1/7/2013,15316.2,3922.77,10273778,56.4315
United States,US,1/8/2013,15327.4,3932.68,10325314,56.4885
United States,US,1/9/2013,15324.7,3932.54,10342265,56.526
United States,US,1/10/2013,15322.9,3932.03,10353080,56.5718
United States,US,1/11/2013,15330.9,3933.15,10377432,56.6134
United States,US,1/12/2013,15329.7,3926.57,10396892,56.5503
United States,US,1/13/2013,15301.8,3916.53,10429383,56.5302
United States,US,1/14/2013,15304.5,3926.84,10480232,56.6207
United States,US,1/15/2013,15333.2,3940.2,10565653,56.7094
United States,US,1/16/2013,15349.7,3943.86,10597127,56.7263
United States,US,1/17/2013,15363.2,3945.33,10622022,56.742
United States,US,1/18/2013,15375.7,3943.05,10653329,56.8712
United States,US,1/19/2013,15376.2,3937.3,10683209,56.8315
United States,US,1/20/2013,15364.2,3931.37,10708747,56.7978
United States,US,1/21/2013,15356.1,3942.6,10788622,56.8792
United States,US,1/22/2013,15371.4,3956.86,10884054,56.9536
United States,US,1/23/2013,15389.9,3968.8,10991937,56.975
United States,US,1/24/2013,15434.4,3986.05,11126542,57.0036
United States,US,1/25/2013,15472.5,3998.22,11138051,57.0277
United States,US,1/26/2013,15498.5,4001.06,11137711,56.935
United States,US,1/27/2013,15495.3,3999.32,11124053,56.8737
United States,US,1/28/2013,15514.2,4012.83,11165675,56.8973
United States,US,1/29/2013,15541,4028.75,11252085,56.916
United States,US,1/30/2013,15559.8,4040.02,11345954,56.9138
United States,US,1/31/2013,15620.5,4070.13,11421591,56.9859
United States,US,2/1/2013,15658.2,4083.26,11418518,57.0022
United States,US,2/2/2013,15678.2,4087.92,11427253,56.9421
United States,US,2/3/2013,15690.1,4090.44,11357268,56.8999
United States,US,2/4/2013,15709.6,4105.8,11359095,56.9448
United States,US,2/5/2013,15738.4,4121.65,11406593,56.9939
United States,US,2/6/2013,15760,4128.55,11427794,57.0174
United States,US,2/7/2013,15779.2,4136.47,11432659,57.0307
United States,US,2/8/2013,15800,4149.34,11446226,57.002
United States,US,2/9/2013,15807.1,4151.02,11448230,56.8994
United States,US,2/10/2013,15802.1,4149.79,11429163,56.7963
United States,US,2/11/2013,15814.6,4161.94,11440391,56.834
United States,US,2/12/2013,15856.3,4179.97,11459734,56.8411
United States,US,2/13/2013,15887.8,4189.55,11451255,56.8143
United States,US,2/14/2013,15907.3,4194.38,11407547,56.7678
United States,US,2/15/2013,15925,4200.91,11412406,56.732
United States,US,2/16/2013,15922.2,4197.95,11433733,56.6397
United States,US,2/17/2013,15914.4,4199.74,11423702,56.4404
United States,US,2/18/2013,15905.8,4208.59,11488549,56.4259
United States,US,2/19/2013,15910,4224.23,11562095,56.4462
United States,US,2/20/2013,15926.8,4236.89,11559051,56.4136
United States,US,2/21/2013,15928.6,4243.96,11569128,56.4332
United States,US,2/22/2013,15931.8,4253.28,11566799,56.37
United States,US,2/23/2013,15928,4257.71,11570872,56.2554
United States,US,2/24/2013,15925.4,4262.19,11534595,56.1248
United States,US,2/25/2013,15930.4,4277.57,11530686,56.1222
United States,US,2/26/2013,15949.7,4296.03,11566381,56.1267
United States,US,2/27/2013,15966.6,4307.62,11570899,56.0815
United States,US,2/28/2013,15975.1,4314.83,11569812,56.0274
United States,US,3/1/2013,15978.8,4318.24,11513783,55.946
United States,US,3/2/2013,15951.7,4302.27,11530759,55.7851
United States,US,3/3/2013,15920.3,4293.6,11524845,55.6391
United States,US,3/4/2013,15921.4,4304.07,11518910,55.6286
United States,US,3/5/2013,15935.2,4319.31,11612343,55.6102
United States,US,3/6/2013,15967.1,4335.66,11646362,55.5463
United States,US,3/7/2013,15988.2,4347.5,11650947,55.4805
United States,US,3/8/2013,16007,4359.5,11651130,55.3961
United States,US,3/9/2013,16011.8,4361.05,11648353,55.2759
United States,US,3/10/2013,15999.4,4353.92,11589395,55.1639
United States,US,3/11/2013,16006.3,4364.74,11597343,55.1676
United States,US,3/12/2013,16017,4379.25,11648958,55.1991
United States,US,3/13/2013,16014.7,4387.16,11673334,55.1825
United States,US,3/14/2013,16007.8,4390.79,11693081,55.1062
United States,US,3/15/2013,16000.6,4393.11,11707613,55.029
United States,US,3/16/2013,15992.6,4394.98,11716893,54.9108
United States,US,3/17/2013,15970.1,4393.56,11682221,54.7951
United States,US,3/18/2013,15962.7,4404.79,11702408,54.7751
United States,US,3/19/2013,15981.8,4419.35,11743726,54.7714
United States,US,3/20/2013,16018.4,4435.75,11701912,54.7519
United States,US,3/21/2013,16068.7,4453.56,11691555,54.6982
United States,US,3/22/2013,16121.4,4470.08,11676286,54.6435
United States,US,3/23/2013,16165.1,4479.31,11663785,54.4808
United States,US,3/24/2013,16185.7,4483.68,11634079,54.4299
United States,US,3/25/2013,16228,4499.34,11648156,54.48
United States,US,3/26/2013,16292.8,4520.9,11706493,54.5563
United States,US,3/27/2013,16357.5,4540.78,11746341,54.5466
United States,US,3/28/2013,16434.3,4563.48,11759102,54.5174
United States,US,3/29/2013,16506.6,4581.15,11776946,54.4774
United States,US,3/30/2013,16567.4,4594.52,11752786,54.4063
United States,US,3/31/2013,16604.6,4606.57,11747511,54.367
United States,US,4/1/2013,16669.1,4636.1,11745745,54.4276
United States,US,4/2/2013,16742.4,4666.79,11781419,54.4929
United States,US,4/3/2013,16797.2,4687.06,11795445,54.5083
United States,US,4/4/2013,16842.1,4700.71,11794832,54.5274
United States,US,4/5/2013,16870.5,4708.54,11761398,54.5274
United States,US,4/6/2013,16907.7,4715.61,11738434,54.4601
United States,US,4/7/2013,16926.5,4719.56,11701723,54.4122
United States,US,4/8/2013,16958.6,4737.43,11713135,54.4455
United States,US,4/9/2013,17009.3,4759.43,11782616,54.4922
United States,US,4/10/2013,17063.7,4777.47,11807981,54.4819
United States,US,4/11/2013,17141,4799.23,11827763,54.4464
United States,US,4/12/2013,17218.9,4820.6,11836890,54.3828
United States,US,4/13/2013,17284.1,4834.92,11832520,54.329
United States,US,4/14/2013,17328.7,4845.32,11808530,54.3004
United States,US,4/15/2013,17383.6,4869.32,11821582,54.3944
United States,US,4/16/2013,17456.6,4899.44,11877243,54.5027
United States,US,4/17/2013,17541.3,4928.37,11870455,54.5665
United States,US,4/18/2013,17600.4,4950.93,11840286,54.7573
United States,US,4/19/2013,17643.5,4969.57,11811235,54.7845
United States,US,4/20/2013,17666.8,4976.23,11760800,54.7783
United States,US,4/21/2013,17682.1,4984.26,11690371,54.7544
United States,US,4/22/2013,17711.2,5007.72,11669508,54.8141
